movie_title,genres,production_budget,worldwide_gross,Revenue,domestic_gross,start_year,release_date,runtime_minutes,averagerating,numvotes
The Road,Documentary,25000000.0,29206732.0,4206732.0,8114270.0,2015,25-11-2009,95.0,7.7,70
Beautiful Boy,"Biography,Drama",25000000.0,13031424.0,-11968576.0,7634767.0,2018,12-10-2018,120.0,7.3,30368
Beautiful Boy,Drama,25000000.0,13031424.0,-11968576.0,7634767.0,2010,12-10-2018,100.0,6.6,6058
Captive State,"Sci-Fi,Thriller",25000000.0,8993300.0,-16006700.0,5958315.0,2019,15-03-2019,109.0,6.9,28780
Blindness,Drama,25000000.0,20052958.0,-4947042.0,3073392.0,2016,03-10-2008,115.0,5.4,114
Sgt. Stubby: An American Hero,"Adventure,Animation,Family",25000000.0,3645957.0,-21354043.0,3054285.0,2018,13-04-2018,84.0,6.9,1225
Carnage,"Comedy,Drama",25000000.0,38112154.0,13112154.0,2546747.0,2011,16-12-2011,80.0,7.2,111372
Carnage,Comedy,25000000.0,38112154.0,13112154.0,2546747.0,2017,16-12-2011,68.0,7.8,1108
Tulip Fever,"Drama,History,Romance",25000000.0,6792768.0,-18207232.0,2455635.0,2017,01-09-2017,105.0,6.2,15037
Jane Got a Gun,"Action,Drama,Western",25000000.0,3771345.0,-21228655.0,1513793.0,2015,29-01-2016,98.0,5.9,19051
On the Road,"Adventure,Drama,Romance",25000000.0,9313302.0,-15686698.0,720828.0,2012,22-03-2013,124.0,6.1,37886
On the Road,Drama,25000000.0,9313302.0,-15686698.0,720828.0,2014,22-03-2013,89.0,6.0,6
On the Road,Drama,25000000.0,9313302.0,-15686698.0,720828.0,2016,22-03-2013,121.0,5.7,127
Love Ranch,"Biography,Comedy,Drama",25000000.0,146149.0,-24853851.0,137885.0,2010,30-06-2010,117.0,5.6,2742
Ironclad,"Action,Adventure,Drama",25000000.0,5297411.0,-19702589.0,0.0,2011,08-07-2011,121.0,6.2,38477
The Professor and the Madman,"Biography,Drama,Mystery",25000000.0,5227233.0,-19772767.0,0.0,2019,10-05-2019,124.0,7.4,10383
Red Sky,"Action,Thriller",25000000.0,91116.0,-24908884.0,0.0,2014,10-03-2015,100.0,4.1,1337
Red Sky,Thriller,25000000.0,91116.0,-24908884.0,0.0,2013,10-03-2015,56.0,4.9,17
Red Sky,"Drama,War",25000000.0,91116.0,-24908884.0,0.0,2017,10-03-2015,91.0,4.1,35
The Adventurer: The Curse of the Midas Box,"Adventure,Family,Fantasy",25000000.0,0.0,-25000000.0,0.0,2013,10-01-2014,100.0,5.4,5257
Reagan,"Biography,Documentary",25000000.0,0.0,-25000000.0,0.0,2011,31-12-2019,105.0,7.4,732
Dangerous Liaisons,"Drama,Mystery,Romance",24200000.0,10447579.0,-13752421.0,17000.0,2012,09-11-2012,110.0,5.9,1694
Dangerous Liaisons,"Drama,Mystery,Romance",14000000.0,34700000.0,20700000.0,34700000.0,2012,21-12-1988,110.0,5.9,1694
Think Like a Man Too,"Comedy,Romance",24000000.0,70027933.0,46027933.0,65028687.0,2014,20-06-2014,106.0,5.8,18533
Fences,Drama,24000000.0,64282881.0,40282881.0,57682904.0,2016,16-12-2016,139.0,7.2,86749
Footloose,"Comedy,Drama,Music",24000000.0,62989834.0,38989834.0,51802742.0,2011,14-10-2011,113.0,5.9,43251
Footloose,"Comedy,Drama,Music",8200000.0,80000000.0,71800000.0,80000000.0,2011,17-02-1984,113.0,5.9,43251
Going in Style,"Comedy,Crime",24000000.0,78672579.0,54672579.0,45018541.0,2017,07-04-2017,96.0,6.6,66418
Hitman,Action,24000000.0,99135571.0,75135571.0,39687694.0,2012,21-11-2007,95.0,5.8,85
Hitman,Action,24000000.0,99135571.0,75135571.0,39687694.0,2014,21-11-2007,147.0,4.9,12
Piranha 3D,"Comedy,Horror",24000000.0,83660160.0,59660160.0,25003155.0,2010,20-08-2010,88.0,5.4,81327
Faster,"Action,Crime,Drama",24000000.0,35792945.0,11792945.0,23240020.0,2010,24-11-2010,98.0,6.5,93618
I Don't Know How She Does It,"Comedy,Romance",24000000.0,24474463.0,474463.0,9659074.0,2011,16-09-2011,89.0,4.9,18552
Dhoom 3,"Action,Thriller",24000000.0,11723620.0,-12276380.0,8031955.0,2013,20-12-2013,172.0,5.4,40466
Green Book,"Biography,Comedy,Drama",23000000.0,322034439.0,299034439.0,85080171.0,2018,16-11-2018,130.0,8.3,204972
The Wedding Ringer,Comedy,23000000.0,80171596.0,57171596.0,64460211.0,2015,16-01-2015,101.0,6.7,66893
Final Destination,Documentary,23000000.0,112036870.0,89036870.0,53302314.0,2013,17-03-2000,65.0,6.1,35
The Ides of March,"Drama,Thriller",23000000.0,77735925.0,54735925.0,40962534.0,2011,07-10-2011,101.0,7.1,207417
The Hate U Give,"Crime,Drama",23000000.0,35067665.0,12067665.0,29719483.0,2018,05-10-2018,133.0,7.3,17583
Her,"Drama,Romance,Sci-Fi",23000000.0,48163815.0,25163815.0,25568251.0,2013,10-01-2014,126.0,8.0,467232
Haywire,"Action,Drama,Thriller",23000000.0,36374700.0,13374700.0,18942396.0,2011,20-01-2012,93.0,5.8,78681
Eddie the Eagle,"Biography,Comedy,Drama",23000000.0,45060480.0,22060480.0,15789389.0,2015,26-02-2016,106.0,7.4,75331
The Crew,"Crime,Drama,Thriller",23000000.0,13019253.0,-9980747.0,13019253.0,2015,25-08-2000,81.0,6.3,3030
Redemption,"Adventure,Drama,Romance",23000000.0,13593473.0,-9406527.0,36686.0,2011,28-06-2013,97.0,4.5,98
Redemption,"Action,Crime,Drama",23000000.0,13593473.0,-9406527.0,36686.0,2013,28-06-2013,100.0,6.2,61317
Redemption,"Family,Horror,Romance",23000000.0,13593473.0,-9406527.0,36686.0,2013,28-06-2013,110.0,4.6,25
Redemption,"Drama,Mystery,Thriller",23000000.0,13593473.0,-9406527.0,36686.0,2013,28-06-2013,106.0,8.4,5
Redemption,Drama,23000000.0,13593473.0,-9406527.0,36686.0,2018,28-06-2013,104.0,7.2,42
Rogue,"Action,Romance,Thriller",23000000.0,4673377.0,-18326623.0,10452.0,2017,25-04-2008,134.0,5.8,69
Nocturnal Animals,"Drama,Thriller",22500000.0,32398681.0,9898681.0,10663357.0,2016,18-11-2016,116.0,7.5,205240
The Water Diviner,"Drama,History,War",22500000.0,31054727.0,8554727.0,4200117.0,2014,24-04-2015,111.0,7.1,66595
Ghost,"Drama,Fantasy,Mystery",22000000.0,517600000.0,495600000.0,217631306.0,2010,13-07-1990,115.0,5.8,229
Ghost,Horror,22000000.0,517600000.0,495600000.0,217631306.0,2012,13-07-1990,118.0,2.3,205
Son of God,Documentary,22000000.0,70949793.0,48949793.0,59700064.0,2010,28-02-2014,80.0,6.8,13
Son of God,"Biography,Drama,History",22000000.0,70949793.0,48949793.0,59700064.0,2014,28-02-2014,138.0,5.8,17606
The Hundred-Foot Journey,"Comedy,Drama",22000000.0,94270488.0,72270488.0,54235441.0,2014,08-08-2014,122.0,7.3,69562
The Net,Drama,22000000.0,110521733.0,88521733.0,50621733.0,2016,28-07-1995,114.0,7.3,2098
The Net,Drama,22000000.0,110521733.0,88521733.0,50621733.0,2017,28-07-1995,75.0,5.3,18
Diary of a Wimpy Kid: Dog Days,"Comedy,Family",22000000.0,77229695.0,55229695.0,49008662.0,2012,03-08-2012,94.0,6.3,19571
Derailed,"Action,Crime",22000000.0,57520063.0,35520063.0,36020063.0,2016,11-11-2005,107.0,6.3,212
Delivery Man,"Comedy,Drama",22000000.0,70536870.0,48536870.0,30659817.0,2013,22-11-2013,105.0,6.4,70706
"Hail, Caesar!","Comedy,Drama,Music",22000000.0,64160680.0,42160680.0,30080225.0,2016,05-02-2016,106.0,6.3,111422
Diary of a Wimpy Kid: The Long Haul,"Comedy,Family",22000000.0,35609577.0,13609577.0,20738724.0,2017,19-05-2017,91.0,4.4,5635
Homefront,"Action,Thriller",22000000.0,51695362.0,29695362.0,20158492.0,2013,27-11-2013,100.0,6.5,98549
Homefront,Drama,22000000.0,51695362.0,29695362.0,20158492.0,2013,27-11-2013,111.0,7.7,17
The Glass House,"Drama,Thriller",22000000.0,22861785.0,861785.0,17951431.0,2014,14-09-2001,95.0,7.4,8
The Transporter Refueled,"Action,Adventure,Crime",22000000.0,69698495.0,47698495.0,16029670.0,2015,04-09-2015,96.0,5.2,36201
Hit & Run,"Action,Comedy",22000000.0,17216955.0,-4783045.0,13749300.0,2019,22-08-2012,114.0,7.1,43
"Roman J. Israel, Esq.","Crime,Drama,Thriller",22000000.0,12967012.0,-9032988.0,11962712.0,2017,17-11-2017,122.0,6.4,23632
Out of the Furnace,"Crime,Drama,Thriller",22000000.0,15434375.0,-6565625.0,11330849.0,2013,04-12-2013,116.0,6.8,99037
Just Getting Started,"Action,Comedy",22000000.0,6756412.0,-15243588.0,6069605.0,2017,08-12-2017,91.0,4.4,4829
Before I Go to Sleep,"Drama,Horror,Mystery",22000000.0,19563579.0,-2436421.0,3242457.0,2014,31-10-2014,92.0,6.3,64684
Stone,"Drama,Thriller",22000000.0,4065020.0,-17934980.0,1810078.0,2010,08-10-2010,105.0,5.4,38667
Stone,"Crime,Drama,Thriller",22000000.0,4065020.0,-17934980.0,1810078.0,2012,08-10-2010,90.0,5.6,607
To Rome with Love,"Comedy,Music,Romance",21500000.0,74326015.0,52826015.0,16684352.0,2012,22-06-2012,112.0,6.3,79381
Silver Linings Playbook,"Comedy,Drama,Romance",21000000.0,236412453.0,215412453.0,132092958.0,2012,16-11-2012,122.0,7.7,621018
Blockers,Comedy,21000000.0,94045328.0,73045328.0,60311495.0,2018,06-04-2018,102.0,6.2,57142
Pet Sematary,"Horror,Mystery,Thriller",21000000.0,109501146.0,88501146.0,54724696.0,2019,05-04-2019,101.0,6.0,34472
Pet Sematary,"Horror,Mystery,Thriller",11500000.0,57469179.0,45969179.0,57469179.0,2019,21-04-1989,101.0,6.0,34472
Death at a Funeral,Comedy,21000000.0,48977233.0,27977233.0,42739347.0,2010,16-04-2010,92.0,5.7,42042
Death at a Funeral,Comedy,20000000.0,46790428.0,26790428.0,8580428.0,2010,17-08-2007,92.0,5.7,42042
For Colored Girls,Drama,21000000.0,38017873.0,17017873.0,37729698.0,2010,05-11-2010,133.0,6.1,6728
Kidnap,"Crime,Drama,Thriller",21000000.0,34836080.0,13836080.0,30718107.0,2017,04-08-2017,95.0,5.9,28898
Tinker Tailor Soldier Spy,"Drama,Mystery,Thriller",21000000.0,81452811.0,60452811.0,24149393.0,2011,09-12-2011,122.0,7.1,174890
The Beaver,Drama,21000000.0,5046038.0,-15953962.0,970816.0,2011,06-05-2011,91.0,6.7,45173
Bitter Harvest,"Drama,Romance,War",21000000.0,606162.0,-20393838.0,557241.0,2017,24-02-2017,103.0,6.1,3057
Molly,"Action,Sci-Fi",21000000.0,17396.0,-20982604.0,17396.0,2017,22-10-1999,91.0,4.6,726
Velvet Buzzsaw,"Horror,Mystery,Thriller",21000000.0,0.0,-21000000.0,0.0,2019,01-02-2019,113.0,5.7,40213
Pulse,"Drama,Fantasy,Sci-Fi",20500000.0,30241435.0,9741435.0,20264436.0,2017,11-08-2006,84.0,5.3,56
Us,Drama,20000000.0,254210310.0,234210310.0,175006930.0,2013,22-03-2019,92.0,5.3,814
Us,Comedy,20000000.0,254210310.0,234210310.0,175006930.0,2015,22-03-2019,75.0,8.3,14
Us,"Horror,Mystery,Thriller",20000000.0,254210310.0,234210310.0,175006930.0,2019,22-03-2019,116.0,7.1,102511
La La Land,"Comedy,Drama,Music",20000000.0,426351163.0,406351163.0,151101803.0,2016,09-12-2016,128.0,8.0,436070
The Conjuring,"Horror,Mystery,Thriller",20000000.0,318000141.0,298000141.0,137400141.0,2013,19-07-2013,112.0,7.5,397233
Wonder,"Drama,Family",20000000.0,304604712.0,284604712.0,132422809.0,2017,17-11-2017,113.0,8.0,111632
Jackass 3D,"Action,Comedy,Documentary",20000000.0,171685793.0,151685793.0,117229692.0,2010,15-10-2010,95.0,7.0,53289
Bad Moms,Comedy,20000000.0,180998716.0,160998716.0,113257297.0,2016,29-07-2016,100.0,6.2,100952
Glass,"Drama,Mystery,Thriller",20000000.0,245303505.0,225303505.0,111035005.0,2016,18-01-2019,71.0,8.2,84
Glass,"Crime,Horror,Mystery",20000000.0,245303505.0,225303505.0,111035005.0,2015,18-01-2019,77.0,3.4,29
Glass,"Drama,Sci-Fi,Thriller",20000000.0,245303505.0,225303505.0,111035005.0,2019,18-01-2019,129.0,6.8,133793
Tammy,"Comedy,Romance",20000000.0,96407655.0,76407655.0,84525432.0,2014,02-07-2014,97.0,4.9,44345
The Descendants,"Comedy,Drama",20000000.0,175507800.0,155507800.0,82624961.0,2011,16-11-2011,115.0,7.3,223464
The Descendants,Drama,20000000.0,175507800.0,155507800.0,82624961.0,2015,16-11-2011,80.0,7.5,12
Obsessed,Drama,20000000.0,73964713.0,53964713.0,68261644.0,2014,24-04-2009,132.0,6.2,758
The Last Song,"Drama,Music,Romance",20000000.0,92678948.0,72678948.0,62950384.0,2010,31-03-2010,107.0,6.0,74914
Why Did I Get Married Too?,"Comedy,Drama,Romance",20000000.0,60831067.0,40831067.0,60095852.0,2010,02-04-2010,121.0,4.6,8653
12 Years a Slave,"Biography,Drama,History",20000000.0,181025343.0,161025343.0,56671993.0,2013,18-10-2013,134.0,8.1,577301
Me Before You,"Drama,Romance",20000000.0,208265198.0,188265198.0,56245075.0,2016,03-06-2016,106.0,7.4,174567
What Men Want,"Comedy,Fantasy,Romance",20000000.0,69911903.0,49911903.0,54611903.0,2019,08-02-2019,117.0,4.9,10141
Barbershop: The Next Cut,"Comedy,Drama",20000000.0,54404202.0,34404202.0,54030051.0,2016,15-04-2016,111.0,5.9,13306
A Simple Favor,"Comedy,Crime,Drama",20000000.0,97628717.0,77628717.0,53548586.0,2018,14-09-2018,117.0,6.9,83338
Selma,"Biography,Drama,History",20000000.0,66776576.0,46776576.0,52076908.0,2014,09-01-2015,128.0,7.5,77633
Spotlight,"Crime,Drama",20000000.0,92088460.0,72088460.0,45055776.0,2015,06-11-2015,129.0,8.1,365110
Spotlight,Drama,20000000.0,92088460.0,72088460.0,45055776.0,2015,06-11-2015,99.0,8.0,12
Acrimony,"Drama,Romance,Thriller",20000000.0,46627836.0,26627836.0,43549096.0,2018,30-03-2018,120.0,5.7,6119
Max,Comedy,20000000.0,43658157.0,23658157.0,42656255.0,2012,26-06-2015,83.0,5.1,248
Max,"Adventure,Drama,Family",20000000.0,43658157.0,23658157.0,42656255.0,2015,26-06-2015,111.0,6.8,23976
Orphan,Drama,20000000.0,78769428.0,58769428.0,41596251.0,2016,24-07-2009,111.0,6.1,584
The Star,"Adventure,Animation,Comedy",20000000.0,62758010.0,42758010.0,40847995.0,2017,17-11-2017,86.0,6.1,5159
Nerve,"Comedy,Drama",20000000.0,70652284.0,50652284.0,38583626.0,2011,27-07-2016,83.0,6.8,88
Nerve,"Drama,Mystery,Thriller",20000000.0,70652284.0,50652284.0,38583626.0,2013,27-07-2016,86.0,4.6,118
Nerve,"Action,Adventure,Crime",20000000.0,70652284.0,50652284.0,38583626.0,2016,27-07-2016,96.0,6.5,102782
Nerve,"Documentary,History",20000000.0,70652284.0,50652284.0,38583626.0,2015,27-07-2016,62.0,6.2,6
Risen,"Biography,Drama",20000000.0,46255763.0,26255763.0,36880033.0,2010,19-02-2016,121.0,5.3,182
Risen,"Action,Adventure,Drama",20000000.0,46255763.0,26255763.0,36880033.0,2016,19-02-2016,107.0,6.3,22813
Vampires Suck,Comedy,20000000.0,81424988.0,61424988.0,36661504.0,2010,18-08-2010,82.0,3.4,43984
The Black Hole,"Sci-Fi,Thriller",20000000.0,35841901.0,15841901.0,35841901.0,2016,21-12-1979,111.0,2.8,346
The American,"Crime,Drama,Thriller",20000000.0,67950723.0,47950723.0,35606376.0,2010,01-09-2010,105.0,6.3,86863
A Very Harold & Kumar 3D Christmas,"Adventure,Comedy",20000000.0,36265745.0,16265745.0,35061031.0,2011,04-11-2011,90.0,6.3,62151
Texas Chainsaw 3D,"Horror,Thriller",20000000.0,47666013.0,27666013.0,34341945.0,2013,04-01-2013,92.0,4.8,41784
Copycat,Comedy,20000000.0,32051917.0,12051917.0,32051917.0,2016,27-10-1995,90.0,5.1,157
She's Out of My League,"Comedy,Romance",20000000.0,48680977.0,28680977.0,32010860.0,2010,12-03-2010,104.0,6.4,117245
Milk,"Documentary,Family",20000000.0,57293371.0,37293371.0,31841299.0,2015,26-11-2008,91.0,7.2,14
The Debt,"Drama,Thriller",20000000.0,46604054.0,26604054.0,31177548.0,2010,31-08-2011,113.0,6.9,61046
The Debt,"Drama,Mystery,Thriller",20000000.0,46604054.0,26604054.0,31177548.0,2015,31-08-2011,99.0,6.1,624
The World's End,"Action,Comedy,Sci-Fi",20000000.0,47508505.0,27508505.0,26004851.0,2013,23-08-2013,109.0,7.0,235308
You Again,"Comedy,Family,Romance",20000000.0,32838945.0,12838945.0,25702053.0,2010,24-09-2010,105.0,5.8,46690
On the Basis of Sex,"Biography,Drama",20000000.0,38073377.0,18073377.0,24622687.0,2018,25-12-2018,120.0,6.9,12083
Endless Love,"Drama,Romance",20000000.0,34718173.0,14718173.0,23438250.0,2014,14-02-2014,104.0,6.3,37869
The Covenant,Musical,20000000.0,38164784.0,18164784.0,23364784.0,2013,08-09-2006,99.0,6.2,5
The Covenant,Horror,20000000.0,38164784.0,18164784.0,23364784.0,2017,08-09-2006,90.0,5.2,1359
Monte Carlo,"Adventure,Comedy,Family",20000000.0,39686769.0,19686769.0,23186769.0,2011,01-07-2011,109.0,5.8,38731
Rough Night,"Comedy,Crime,Thriller",20000000.0,46844357.0,26844357.0,22105643.0,2017,16-06-2017,101.0,5.2,39447
Psycho,Thriller,20000000.0,37226218.0,17226218.0,21541218.0,2013,04-12-1998,86.0,5.2,35
Shorts,Drama,20000000.0,29870801.0,9870801.0,20919166.0,2013,21-08-2009,95.0,6.5,408
Vampires,"Comedy,Fantasy,Horror",20000000.0,20268825.0,268825.0,20268825.0,2010,30-10-1998,88.0,6.2,851
Secret in Their Eyes,"Crime,Drama,Mystery",20000000.0,32608019.0,12608019.0,20180155.0,2015,20-11-2015,111.0,6.3,37455
Under the Rainbow,"Comedy,Drama,Romance",20000000.0,18826490.0,-1173510.0,18826490.0,2013,31-07-1981,112.0,5.9,1174
Under the Rainbow,Horror,20000000.0,18826490.0,-1173510.0,18826490.0,2015,31-07-1981,75.0,6.2,8
Paparazzi,"Action,Drama,Romance",20000000.0,16612072.0,-3387928.0,15712072.0,2015,03-09-2004,110.0,5.9,30
Lockout,"Action,Sci-Fi,Thriller",20000000.0,33943049.0,13943049.0,14326865.0,2012,13-04-2012,95.0,6.1,89554
What's Your Number?,"Comedy,Romance",20000000.0,30163785.0,10163785.0,14011084.0,2011,30-09-2011,106.0,6.1,67922
Burnt,"Comedy,Drama",20000000.0,36773510.0,16773510.0,13651946.0,2015,30-10-2015,101.0,6.6,95988
Triple 9,"Crime,Thriller",20000000.0,25943792.0,5943792.0,12639297.0,2016,26-02-2016,115.0,6.3,60369
The Light Between Oceans,"Drama,Romance",20000000.0,22281732.0,2281732.0,12545979.0,2016,02-09-2016,133.0,7.2,46247
Let Me In,"Drama,Fantasy,Horror",20000000.0,28270399.0,8270399.0,12134935.0,2010,01-10-2010,116.0,7.1,107012
Let Me In,Horror,20000000.0,28270399.0,8270399.0,12134935.0,2017,01-10-2010,74.0,5.1,7
Popstar: Never Stop Never Stopping,"Comedy,Music",20000000.0,9537120.0,-10462880.0,9496130.0,2016,03-06-2016,87.0,6.7,47278
Thank You for Your Service,"Documentary,Drama",20000000.0,9985316.0,-10014684.0,9479390.0,2015,27-10-2017,88.0,7.7,74
Thank You for Your Service,"Biography,Drama,War",20000000.0,9985316.0,-10014684.0,9479390.0,2017,27-10-2017,109.0,6.5,10006
Everybody's Fine,Drama,20000000.0,9208876.0,-10791124.0,9208876.0,2016,04-12-2009,105.0,5.9,62
Battle of the Year,"Drama,Music",20000000.0,16723377.0,-3276623.0,8888355.0,2013,20-09-2013,110.0,5.1,8769
The Man,Drama,20000000.0,10393696.0,-9606304.0,8330720.0,2017,09-09-2005,94.0,6.3,513
Inherent Vice,"Comedy,Crime,Drama",20000000.0,14772346.0,-5227654.0,8110975.0,2014,12-12-2014,148.0,6.7,83346
Machete Kills,"Action,Crime,Sci-Fi",20000000.0,18273009.0,-1726991.0,8008161.0,2013,11-10-2013,107.0,5.6,69968
Little Boy,"Drama,History,War",20000000.0,17769299.0,-2230701.0,6485961.0,2015,24-04-2015,106.0,7.4,20945
Chasing Mavericks,"Biography,Drama,Sport",20000000.0,8300821.0,-11699179.0,6002756.0,2012,26-10-2012,116.0,7.2,28994
A Most Violent Year,"Crime,Drama,Thriller",20000000.0,8846875.0,-11153125.0,5749134.0,2014,31-12-2014,125.0,7.0,60165
A Dangerous Method,"Biography,Drama,Romance",20000000.0,14807531.0,-5192469.0,5702083.0,2011,23-11-2011,99.0,6.4,93259
Hands of Stone,"Action,Biography,Drama",20000000.0,5031975.0,-14968025.0,4712792.0,2016,26-08-2016,111.0,6.6,12851
The Cold Light of Day,"Action,Thriller",20000000.0,25361206.0,5361206.0,3763583.0,2012,07-09-2012,93.0,4.9,33039
Suspiria,"Fantasy,Horror,Mystery",20000000.0,7034615.0,-12965385.0,2483472.0,2018,26-10-2018,152.0,6.8,37360
LBJ,"Biography,Drama,History",20000000.0,2507181.0,-17492819.0,2468683.0,2016,03-11-2017,98.0,6.5,4396
My All-American,"Biography,Drama,Sport",20000000.0,2246000.0,-17754000.0,2246000.0,2015,13-11-2015,118.0,7.2,5058
Equilibrium,"Comedy,Mystery,Thriller",20000000.0,5345869.0,-14654131.0,1190018.0,2012,06-12-2002,77.0,5.7,13
Equilibrium,Drama,20000000.0,5345869.0,-14654131.0,1190018.0,2017,06-12-2002,90.0,6.2,63
Dylan Dog: Dead of Night,"Action,Comedy,Crime",20000000.0,6093725.0,-13906275.0,1186538.0,2010,29-04-2011,107.0,5.1,14120
Middle Men,"Action,Comedy,Crime",20000000.0,754301.0,-19245699.0,754301.0,2010,06-08-2010,82.0,5.8,45
All Good Things,"Crime,Drama,Mystery",20000000.0,873617.0,-19126383.0,582024.0,2010,03-12-2010,101.0,6.3,49684
By the Sea,"Drama,Romance",20000000.0,3727746.0,-16272254.0,538460.0,2015,13-11-2015,122.0,5.3,16206
By the Sea,Drama,20000000.0,3727746.0,-16272254.0,538460.0,2016,13-11-2015,80.0,8.0,33
The Tempest,"Comedy,Drama,Fantasy",20000000.0,277943.0,-19722057.0,277943.0,2010,10-12-2010,110.0,5.4,7073
The Tempest,Drama,20000000.0,277943.0,-19722057.0,277943.0,2010,10-12-2010,131.0,7.8,94
The Tempest,"Comedy,Drama",20000000.0,277943.0,-19722057.0,277943.0,2014,10-12-2010,169.0,8.5,171
Regression,"Crime,Horror,Mystery",20000000.0,15824374.0,-4175626.0,55039.0,2015,30-10-2015,106.0,5.7,33335
Admiral,"Action,Adventure,Biography",20000000.0,38585047.0,18585047.0,0.0,2015,31-12-2008,151.0,7.0,7978
Zambezia,"Adventure,Animation,Comedy",20000000.0,34454336.0,14454336.0,0.0,2012,31-12-2012,83.0,5.8,6010
Survivor,"Biography,Crime,Documentary",20000000.0,1703281.0,-18296719.0,0.0,2012,29-05-2015,81.0,9.0,45
Survivor,"Action,Crime,Thriller",20000000.0,1703281.0,-18296719.0,0.0,2015,29-05-2015,96.0,5.6,28614
Survivor,"Action,Adventure,Fantasy",20000000.0,1703281.0,-18296719.0,0.0,2014,29-05-2015,93.0,4.1,1750
The History of Love,"Drama,Romance,War",20000000.0,476624.0,-19523376.0,0.0,2016,18-11-2016,134.0,6.3,1024
Dwegons and Leprechauns,Animation,20000000.0,0.0,-20000000.0,0.0,2014,29-08-2014,98.0,4.2,84
Fight Valley,"Action,Drama",20000000.0,0.0,-20000000.0,0.0,2016,22-07-2016,90.0,2.7,494
Bird Box,"Drama,Horror,Sci-Fi",19800000.0,0.0,-19800000.0,0.0,2018,13-12-2018,124.0,6.6,218063
The Shape of Water,"Adventure,Drama,Fantasy",19500000.0,195790794.0,176290794.0,63859435.0,2017,01-12-2017,123.0,7.3,308112
The Frozen Ground,"Crime,Drama,Mystery",19200000.0,5617460.0,-13582540.0,0.0,2013,23-08-2013,105.0,6.4,51915
The Devil's Double,"Biography,Drama,Thriller",19100000.0,5965646.0,-13134354.0,1361512.0,2011,29-07-2011,109.0,7.1,58342
Bad Teacher,"Comedy,Romance",19000000.0,215448997.0,196448997.0,100292856.0,2011,24-06-2011,92.0,5.7,181189
Sausage Party,"Adventure,Animation,Comedy",19000000.0,141344255.0,122344255.0,97670358.0,2016,12-08-2016,89.0,6.2,159111
The Crazies,"Horror,Thriller",19000000.0,56445534.0,37445534.0,39123589.0,2010,26-02-2010,101.0,6.5,104465
The Switch,"Comedy,Drama,Romance",19000000.0,49858465.0,30858465.0,27758465.0,2010,20-08-2010,101.0,6.1,90661
Leap Year,"Comedy,Romance",19000000.0,32618920.0,13618920.0,25918920.0,2010,08-01-2010,100.0,6.5,86125
Leap Year,"Drama,Romance",19000000.0,32618920.0,13618920.0,25918920.0,2010,08-01-2010,94.0,5.9,2211
The Book Thief,"Drama,War",19000000.0,76086711.0,57086711.0,21488481.0,2013,08-11-2013,131.0,7.6,119023
Firestorm,Documentary,19000000.0,8123860.0,-10876140.0,8123860.0,2010,09-01-1998,54.0,7.3,6
Firestorm,"Action,Crime,Thriller",19000000.0,8123860.0,-10876140.0,8123860.0,2013,09-01-1998,118.0,6.2,2391
Take Me Home Tonight,"Comedy,Drama,Romance",19000000.0,7576604.0,-11423396.0,6928068.0,2011,04-03-2011,97.0,6.3,48393
Won't Back Down,Drama,19000000.0,5745503.0,-13254497.0,5310554.0,2012,28-09-2012,121.0,6.4,5915
Won't Back Down,Sport,19000000.0,5745503.0,-13254497.0,5310554.0,2014,28-09-2012,114.0,7.9,77
Action Point,Comedy,19000000.0,5103675.0,-13896325.0,5059608.0,2018,01-06-2018,85.0,5.0,6657
Left Behind,"Horror,Mystery,Thriller",18500000.0,4221341.0,-14278659.0,4221341.0,2012,02-02-2001,86.0,6.5,33
Left Behind,"Action,Drama,Fantasy",18500000.0,4221341.0,-14278659.0,4221341.0,2014,02-02-2001,110.0,3.1,33515
Left Behind,"Horror,Mystery,Thriller",16000000.0,20769209.0,4769209.0,14019924.0,2012,03-10-2014,86.0,6.5,33
Left Behind,"Action,Drama,Fantasy",16000000.0,20769209.0,4769209.0,14019924.0,2014,03-10-2014,110.0,3.1,33515
Neighbors,Comedy,18000000.0,270944428.0,252944428.0,150086800.0,2014,09-05-2014,97.0,6.3,266020
Neighbors,"Comedy,Drama",18000000.0,270944428.0,252944428.0,150086800.0,2018,09-05-2014,90.0,7.6,18
The Mask,"Crime,Fantasy,Thriller",18000000.0,351620129.0,333620129.0,119920129.0,2017,29-07-1994,139.0,5.7,30
Big,Documentary,18000000.0,151668774.0,133668774.0,114968774.0,2017,03-06-1988,99.0,8.5,6
My Big Fat Greek Wedding 2,"Comedy,Romance",18000000.0,92096558.0,74096558.0,59689605.0,2016,25-03-2016,94.0,6.0,25933
The Perfect Guy,"Crime,Drama,Horror",18000000.0,60278166.0,42278166.0,57027435.0,2015,11-09-2015,100.0,5.6,8998
Diary of a Wimpy Kid: Rodrick Rules,"Comedy,Family",18000000.0,73695194.0,55695194.0,52698535.0,2011,25-03-2011,99.0,6.6,23135
Soul Surfer,"Biography,Drama,Family",18000000.0,47158652.0,29158652.0,43853424.0,2011,08-04-2011,112.0,7.1,41659
Uncle Drew,"Comedy,Sport",18000000.0,46527161.0,28527161.0,42469946.0,2018,29-06-2018,103.0,5.7,9739
